,country,name,symbol,issuer,isin,asset_class,currency,underlying
208,india,Franklin India Prima Fund Dividend Payout,0P00005VDB,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01726,equity,INR,
209,india,Sundaram Small Cap Fund - Institutional Plan - Growth Option,0P0000VHED,Sundaram Asset Management Company Ltd,INF903J01504,equity,INR,
210,india,Sundaram Small Cap Fund - Direct Plan - Growth Option,0P0000XVNW,Sundaram Asset Management Company Ltd,INF903J01NK9,equity,INR,
211,india,Sundaram Small Cap Fund Direct Plan Dividend Payout Option,0P0000XVNZ,Sundaram Asset Management Company Ltd,INF903J01NI3,equity,INR,
212,india,Sundaram Small Cap Fund - Regular Plan - Growth Option,0P00005UUL,Sundaram Asset Management Company Ltd,INF903J01470,equity,INR,
213,india,Hsbc Small Cap Equity Fund Growth,0P00005WOY,HSBC Asset Management(India)Private Ltd,INF336L01AV2,equity,INR,
214,india,Icici Prudential Smallcap Fund Growth,0P00009QCW,ICICI Prudential Asset Management Company Limited,INF109K01BI0,equity,INR,
215,india,Union Small Cap Fund Regular Growth,0P00013DE2,Union Asset Management Co. Pvt. Ltd.,INF582M01BY1,equity,INR,
216,india,Hdfc Mid-cap Opportunities Fund Dividend Payout,0P00009J3B,HDFC Asset Management Company Limited,INF179K01CS0,equity,INR,
217,india,Hdfc Mid-cap Opportunities Fund Growth,0P00009J3K,HDFC Asset Management Company Limited,INF179K01CR2,equity,INR,
218,india,Hdfc Mid-cap Opportunities Fund -direct Plan Dividend Payout Option,0P0000XW8E,HDFC Asset Management Company Limited,INF179K01XO5,equity,INR,
219,india,Hdfc Mid-cap Opportunities Fund -direct Plan - Growth Option,0P0000XW8F,HDFC Asset Management Company Limited,INF179K01XQ0,equity,INR,
220,india,Hdfc Standard Life - Opportunities Wealth Builder Fund,0P0000NNF9,HDFC Standard Life Insurance Co. Ltd.,,equity,INR,
221,india,Franklin India Prima Fund Direct Dividend Payout,0P0000XW5I,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01FI7,equity,INR,
222,india,Franklin India Prima Fund - Direct - Growth,0P0000XW5J,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01FH9,equity,INR,
223,india,Dsp Midcap Fund Dividend Payout,0P00008TEZ,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01102,equity,INR,
224,india,Dsp Midcap Fund Growth,0P00008TMN,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01128,equity,INR,
225,india,Dsp Midcap Fund Direct Plan Dividend Payout,0P0000XW2L,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01PY9,equity,INR,
226,india,Dsp Midcap Fund - Direct Plan - Growth,0P0000XW2M,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01PX1,equity,INR,
227,india,Franklin India Prima Fund Growth,0P00005VDC,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01809,equity,INR,
228,india,Sundaram Mid Cap - Direct Plan - Growth Option,0P0000XVNP,Sundaram Asset Management Company Ltd,INF903J01MJ3,equity,INR,
229,india,Uti Mid Cap Fund Regular Plan Dividend Payout,0P00005UZZ,UTI Asset Management Company Ltd,INF789F01794,equity,INR,
230,india,Uti Mid Cap Fund Regular Plan Growth,0P00005V00,UTI Asset Management Company Ltd,INF789F01810,equity,INR,
231,india,Sbi Magnum Midcap Fund Regular Growth,0P00005URY,SBI Funds Management Private Limited,INF200K01560,equity,INR,
232,india,Bajaj Allianz Life - Equity Mid Cap Pension,0P0000NQRZ,Bajaj Allianz Life Insurance Company Ltd,,equity,INR,
233,india,Icici Prudential Ultra Short Term Fund Direct Plan Quarterly Dividend Payout,0P00011RGQ,ICICI Prudential Asset Management Company Limited,INF109K01T53,equity,INR,
234,india,Icici Prudential Ultra Short Term Fund Monthly Dividend Payout,0P0000TFXY,ICICI Prudential Asset Management Company Limited,INF109K01TR3,equity,INR,
235,india,Icici Prudential Ultra Short Term Fund Half Yearly Dividend Payout,0P0000TFY0,ICICI Prudential Asset Management Company Limited,INF109K01TV5,equity,INR,
236,india,Icici Prudential Ultra Short Term Fund Quarterly Dividend Payout,0P0000TFXZ,ICICI Prudential Asset Management Company Limited,INF109K01TT9,equity,INR,
237,india,Icici Prudential Ultra Short Term Fund Direct Plan Bonus,0P00014NYB,ICICI Prudential Asset Management Company Limited,INF109KA1H69,equity,INR,
238,india,Icici Prudential Ultra Short Term Fund Direct Plan Growth,0P0000XWCA,ICICI Prudential Asset Management Company Limited,INF109K01T04,equity,INR,
239,india,Icici Prudential Ultra Short Term Fund Direct Plan Monthly Dividend Payout,0P0000XUYL,ICICI Prudential Asset Management Company Limited,INF109K01T38,equity,INR,
240,india,Icici Prudential Ultra Short Term Fund Growth,0P0000TFXX,ICICI Prudential Asset Management Company Limited,INF109K01TP7,equity,INR,
241,india,Icici Prudential Ultra Short Term Fund Direct Plan Half Yearly Dividend Payout,0P00016HMY,ICICI Prudential Asset Management Company Limited,INF109K01T12,equity,INR,
242,india,L&t India Value Dividend Reinvestment,0P0001BAVA,L&T Investment Management Ltd,INF677K01015,equity,INR,
243,india,L&t India Value Fund Direct Plan Dividend Reinvestment Option,0P0001BAV9,L&T Investment Management Ltd,INF917K01HB8,equity,INR,
244,india,Uti Value Opportunities Fund-growth Option-direct,0P0000XVU5,UTI Asset Management Company Ltd,INF789F01VB2,equity,INR,
245,india,Uti Value Opportunities Fund-dividend Payout Option-direct,0P0000XVU0,UTI Asset Management Company Ltd,INF789F01UZ3,equity,INR,
246,india,Aditya Birla Sun Life Pure Value Fund Direct Plan Dividend Payout,0P0000XY0G,Aditya Birla Sun Life AMC Ltd,INF209K01WP9,equity,INR,
247,india,Aditya Birla Sun Life Pure Value Fund Dividend Payout,0P0000ADK5,Aditya Birla Sun Life AMC Ltd,INF209K01LE6,equity,INR,
248,india,Aditya Birla Sun Life Pure Value Fund Growth Direct Plan,0P0000XVXW,Aditya Birla Sun Life AMC Ltd,INF209K01WQ7,equity,INR,
249,india,Aditya Birla Sun Life Pure Value Fund Growth,0P0000ADWI,Aditya Birla Sun Life AMC Ltd,INF209K01LF3,equity,INR,
250,india,Uti Value Opportunities Fund Regular Plan Growth,0P00005UZO,UTI Asset Management Company Ltd,INF789F01AG5,equity,INR,
251,india,Quant Mid Cap Fund Growth,0P00005VCH,Quant Money Managers Limited,INF966L01176,equity,INR,
252,india,L&t Emerging Opportunities Fund - Series I Direct Dividend Payout,0P0001CI26,L&T Investment Management Ltd,INF917K01ZJ3,equity,INR,
253,india,Invesco India Mid Cap Fund - Growth,0P000093TC,Invesco Asset Management (India) Private Ltd,INF205K01BC9,equity,INR,
254,india,Tata Mid Cap Growth Fund Regular Growth,0P00005WHR,Tata Asset Management Limited,INF277K01626,equity,INR,
255,india,Sbi Magnum Midcap Fund Regular Dividend Payout,0P00005URX,SBI Funds Management Private Limited,INF200K01578,equity,INR,
256,india,Aditya Birla Sun Life Mid Cap Fund Growth,0P00005V5I,Aditya Birla Sun Life AMC Ltd,INF209K01363,equity,INR,
257,india,Aditya Birla Sun Life Mid Cap Fund Dividend Payout,0P00005V5H,Aditya Birla Sun Life AMC Ltd,INF209K01355,equity,INR,
258,india,Aditya Birla Sun Life Mid Cap Fund Growth Direct Plan,0P0000XVXK,Aditya Birla Sun Life AMC Ltd,INF209K01Q30,equity,INR,
259,india,Aditya Birla Sun Life Mid Cap Fund Dividend Payout Direct Plan,0P0000XVXJ,Aditya Birla Sun Life AMC Ltd,INF209K01Q22,equity,INR,
260,india,Icici Prudential Midcap Fund Direct Plan Growth,0P0000XUYF,ICICI Prudential Asset Management Company Limited,INF109K011N7,equity,INR,
261,india,Icici Prudential Midcap Fund Direct Plan Dividend Payout,0P0000XUYG,ICICI Prudential Asset Management Company Limited,INF109K019M2,equity,INR,
262,india,Bajaj Allianz Life - Accelerator Mid Cap Fund Ii,0P0000NQ9J,Bajaj Allianz Life Insurance Company Ltd,,equity,INR,
263,india,Icici Prudential Midcap Fund Growth,0P00005X04,ICICI Prudential Asset Management Company Limited,INF109K01AN2,equity,INR,
264,india,Sundaram Small Cap Fund Institutional Plan Dividend Payout Option,0P0000VHEC,Sundaram Asset Management Company Ltd,INF903J01488,equity,INR,
265,india,Icici Prudential Midcap Fund Dividend Payout,0P00005X03,ICICI Prudential Asset Management Company Limited,INF109K01EH6,equity,INR,
266,india,Motilal Oswal Midcap 30 Regular Growth,0P00012ALU,Motilal Oswal Asset Management Co. Ltd,INF247L01411,equity,INR,
267,india,Motilal Oswal Midcap 30 Regular Dividend Payout,0P00012ALT,Motilal Oswal Asset Management Co. Ltd,INF247L01437,equity,INR,
268,india,Motilal Oswal Midcap 30 Direct Dividend Payout,0P00012ALR,Motilal Oswal Asset Management Co. Ltd,INF247L01460,equity,INR,
269,india,Aditya Birla Sun Life - Individual Multiplier Fund,0P0000NNDL,Birla Sun Life Insurance Co. Ltd.,,equity,INR,
270,india,Edelweiss Mid Capfund Growth,0P0000A4KC,Edelweiss Asset Management Limited,INF843K01013,equity,INR,
271,india,Bnp Paribas Mid Cap Fund Direct Plan Dividend Payout Option,0P0000XVYZ,BNP Paribas Asset Mgmt India Pvt. Ltd,INF251K01HO5,equity,INR,
272,india,Bnp Paribas Mid Cap Fund Direct Plan Growth Option,0P0000XVZ0,BNP Paribas Asset Mgmt India Pvt. Ltd,INF251K01HQ0,equity,INR,
273,india,Bnp Paribas Mid Cap Dividend Payout,0P00005V3J,BNP Paribas Asset Mgmt India Pvt. Ltd,INF251K01AX1,equity,INR,
274,india,Bnp Paribas Mid Cap Growth,0P00005X1D,BNP Paribas Asset Mgmt India Pvt. Ltd,INF251K01AW3,equity,INR,
275,india,Motilal Oswal Midcap 30 Direct Growth,0P00012ALS,Motilal Oswal Asset Management Co. Ltd,INF247L01445,equity,INR,
276,india,Kotak Small Cap Growth,0P00005WUH,Kotak Mahindra Asset Management Co Ltd,INF174K01211,equity,INR,
277,india,Sundaram Small Cap Fund Regular Plan Dividend Payout Option,0P00005UUK,Sundaram Asset Management Company Ltd,INF903J01454,equity,INR,
278,india,Axis Small Cap Fund Regular Growth,0P00011MAV,Axis Asset Management Company Limited,INF846K01K01,equity,INR,
279,india,Hdfc Infrastructure Fund Growth,0P0000ADWD,HDFC Asset Management Company Limited,INF179K01GF8,equity,INR,
280,india,Hdfc Infrastructure Fund -direct Plan Dividend Payout Option,0P0000XW7W,HDFC Asset Management Company Limited,INF179K01WP4,equity,INR,
281,india,Hdfc Infrastructure Fund -direct Plan - Growth Option,0P0000XW7X,HDFC Asset Management Company Limited,INF179K01WQ2,equity,INR,
282,india,Hdfc Infrastructure Fund Dividend Payout,0P0000ADKF,HDFC Asset Management Company Limited,INF179K01GE1,equity,INR,
283,india,Sundaram Infrastructure Advantage Fund Regular Growth,0P00005WG2,Sundaram Asset Management Company Ltd,INF903J01F68,equity,INR,
284,india,Tata Infrastructure Fund Growth,0P00005WI4,Tata Asset Management Limited,INF277K01782,equity,INR,
285,india,Tata Infrastructure Fund Dividend Payout,0P00005WI3,Tata Asset Management Limited,INF277K01DY8,equity,INR,
286,india,Sundaram Infrastructure Advantage Fund Direct Growth,0P0000XVLZ,Sundaram Asset Management Company Ltd,INF903J01F92,equity,INR,
287,india,Tata Infrastructure Fund Direct Plan Growth,0P0000XVP2,Tata Asset Management Limited,INF277K01PQ8,equity,INR,
288,india,Tata Infrastructure Fund Direct Plan Dividend Payout,0P0000XVP5,Tata Asset Management Limited,INF277K01PO3,equity,INR,
289,india,Aditya Birla Sun Life Infrastructure Fund Dividend Payout Direct Plan,0P0000XVX9,Aditya Birla Sun Life AMC Ltd,INF209K01WG8,equity,INR,
290,india,Aditya Birla Sun Life Infrastructure Fund Growth Direct Plan,0P0000XVX8,Aditya Birla Sun Life AMC Ltd,INF209K01WH6,equity,INR,
291,india,Kotak Infrastructure & Economic Reform Fund- Direct Plan- Dividend Payout Option,0P0000XWBW,Kotak Mahindra Asset Management Co Ltd,INF178L01AJ3,equity,INR,
292,india,Kotak Infrastructure And Economic Reform Fund - Standard Plan-growth,0P0000AEK3,Kotak Mahindra Asset Management Co Ltd,INF178L01095,equity,INR,
293,india,Kotak Infrastructure And Economic Reform Fund Standard Plan-dividend Payout,0P0000AEK4,Kotak Mahindra Asset Management Co Ltd,INF178L01087,equity,INR,
294,india,Kotak Infrastructure & Economic Reform Fund- Direct Plan- Growth Option,0P0000XVB8,Kotak Mahindra Asset Management Co Ltd,INF178L01AL9,equity,INR,
295,india,Canara Robeco Infrastructure-direct Plan - Growth,0P0000XW0M,Canara Robeco Asset Management Co. Ltd.,INF760K01FO9,equity,INR,
296,india,Canara Robeco Infrastructure-direct Plan Dividend Payout,0P0000XW0L,Canara Robeco Asset Management Co. Ltd.,INF760K01FM3,equity,INR,
297,india,Hsbc Infrastructure Equity Fund Growth,0P00005WND,HSBC Asset Management(India)Private Ltd,INF336L01255,equity,INR,
298,india,Idfc Infrastructure Fund Direct Plan Dividend Payout,0P0000XV0R,IDFC Asset Management Company Limited,INF194K01X53,equity,INR,
299,india,Idfc Infrastructure Fund Growth,0P0000TFY7,IDFC Asset Management Company Limited,INF194K01BY9,equity,INR,
300,india,Idfc Infrastructure Fund Dividend Payout,0P0000TFY8,IDFC Asset Management Company Limited,INF194K01BZ6,equity,INR,
301,india,Idfc Infrastructure Fund - Direct Plan - Growth,0P0000XV0S,IDFC Asset Management Company Limited,INF194K01X46,equity,INR,
302,india,L&t Infrastructure Fund Dividend Payout,0P00009PUO,L&T Investment Management Ltd,INF917K01544,equity,INR,
303,india,L&t Infrastructure Fund Growth,0P00009PUM,L&T Investment Management Ltd,INF917K01536,equity,INR,
304,india,L&t Infrastructure Fund Direct Plan Dividend Payout Option,0P0000XV7L,L&T Investment Management Ltd,INF917K01FU2,equity,INR,
305,india,L&t Infrastructure Fund Direct Plan Growth Option,0P0000XV7M,L&T Investment Management Ltd,INF917K01FW8,equity,INR,
306,india,Uti Infrastructure Fund Regular Plan Dividend Payout,0P00005UZV,UTI Asset Management Company Ltd,INF789F01737,equity,INR,
307,india,Uti Infrastructure Fund Regular Plan Growth,0P00005UZX,UTI Asset Management Company Ltd,INF789F01752,equity,INR,
308,india,Icici Prudential Infrastructure Fund Dividend Payout,0P00005UN1,ICICI Prudential Asset Management Company Limited,INF109K01FB6,equity,INR,
309,india,Icici Prudential Infrastructure Fund Growth,0P00005UN4,ICICI Prudential Asset Management Company Limited,INF109K01AV5,equity,INR,
310,india,Uti Infrastructure Fund-direct Income Payout,0P0000XVSW,UTI Asset Management Company Ltd,INF789F01TS0,equity,INR,
311,india,Canara Robeco Infrastructure Dividend Payout,0P00005X3P,Canara Robeco Asset Management Co. Ltd.,INF760K01258,equity,INR,
312,india,Uti Infrastructure Fund-growth Option- Direct,0P0000XVT2,UTI Asset Management Company Ltd,INF789F01TU6,equity,INR,
313,india,Franklin Build India Fund Direct Dividend Payout,0P0000XW54,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01JD0,equity,INR,
314,india,Franklin Build India Fund - Direct - Growth,0P0000XW55,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01JF5,equity,INR,
315,india,Franklin Build India Dividend Payout,0P0000KRBI,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01AC1,equity,INR,
316,india,Dsp India T.i.g.e.r. Fund Regular Plan Dividend Payout,0P00005VAB,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01136,equity,INR,
317,india,Dsp India T.i.g.e.r. Fund - Regular Plan - Growth,0P00005VAC,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01151,equity,INR,
318,india,Icici Prudential Infrastructure Fund Direct Plan Dividend Payout,0P0000XUY4,ICICI Prudential Asset Management Company Limited,INF109K016M8,equity,INR,
319,india,Icici Prudential Infrastructure Fund Direct Plan Growth,0P0000XUY7,ICICI Prudential Asset Management Company Limited,INF109K018M4,equity,INR,
320,india,Dsp India T.i.g.e.r. Fund - Direct Plan - Growth,0P0000XW1Z,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01PU7,equity,INR,
321,india,Dsp India T.i.g.e.r. Fund Direct Plan Dividend Payout,0P0000XW1Y,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01PV5,equity,INR,
322,india,Franklin Build India Growth,LP68017626,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01AE7,equity,INR,
323,india,Sbi Healthcare Opportunities Fund Direct Dividend Payout,0P0000XVL1,SBI Funds Management Private Limited,INF200K01UN7,equity,INR,
324,india,Canara Robeco Infrastructure Growth,0P00005V7N,Canara Robeco Asset Management Co. Ltd.,INF760K01274,equity,INR,
325,india,Invesco India Infrastructure Fund - Direct Pan - Growth Option,0P0000XVH6,Invesco Asset Management (India) Private Ltd,INF205K01MD4,equity,INR,
326,india,Franklin India Smaller Companies Fund Growth,0P00005VDG,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01569,equity,INR,
327,india,Franklin India Smaller Companies Fund Dividend Payout,0P00005VDF,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01544,equity,INR,
328,india,L&t Emerging Businesses Fund Direct Dividend Payout,0P000133SC,L&T Investment Management Ltd,INF917K01PZ0,equity,INR,
329,india,L&t Emerging Businesses Fund Regular Growth,0P000133S9,L&T Investment Management Ltd,INF917K01QC7,equity,INR,
330,india,L&t Emerging Businesses Fund Regular Dividend Payout,0P000133SA,L&T Investment Management Ltd,INF917K01QB9,equity,INR,
331,india,L&t Emerging Businesses Fund Direct Growth,0P000133SB,L&T Investment Management Ltd,INF917K01QA1,equity,INR,
332,india,Dsp Small Cap Fund Direct Plan Dividend Payout,0P0000XW23,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01QE9,equity,INR,
333,india,Dsp Small Cap Dividend Payout,0P0000PYHC,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01805,equity,INR,
334,india,Dsp Small Cap Fund - Direct Plan - Growth,0P0000XW24,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01QD1,equity,INR,
335,india,Dsp Small Cap Fund Growth,0P00009J3J,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01797,equity,INR,
336,india,Sbi Small Cap Fund Direct Plan Growth,0P0000XW1B,SBI Funds Management Private Limited,INF200K01T51,equity,INR,
337,india,Sbi Small Cap Fund Regular Plan Growth,0P0000KV39,SBI Funds Management Private Limited,INF200K01T28,equity,INR,
338,india,Sbi Small Cap Fund Regular Plan Dividend Payout,0P0000KV3B,SBI Funds Management Private Limited,INF200K01T36,equity,INR,
339,india,Sbi Small Cap Fund Direct Plan Dividend Payout,0P0000XW1A,SBI Funds Management Private Limited,INF200K01T69,equity,INR,
340,india,Aditya Birla Sun Life Small Cap Midcap Fund Dividend Payout,0P00009J37,Aditya Birla Sun Life AMC Ltd,INF209K01EO0,equity,INR,
341,india,Aditya Birla Sun Life Small Cap Fund Growth Direct Plan,0P0000XVY6,Aditya Birla Sun Life AMC Ltd,INF209K01WN4,equity,INR,
342,india,Aditya Birla Sun Life Small Cap Fund Dividend Payout Direct Plan,0P0000XVY5,Aditya Birla Sun Life AMC Ltd,INF209K01WM6,equity,INR,
343,india,Aditya Birla Sun Life Small Cap Midcap Fund Growth,0P00009J3I,Aditya Birla Sun Life AMC Ltd,INF209K01EN2,equity,INR,
344,india,Kotak Small Cap Direct Growth,0P0000XV6I,Kotak Mahindra Asset Management Co Ltd,INF174K01KT2,equity,INR,
345,india,Franklin India Smaller Companies Fund Direct Dividend Payout,0P0000XW5M,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01IO9,equity,INR,
346,india,Franklin India Smaller Companies Fund - Direct - Growth,0P0000XW5N,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01IQ4,equity,INR,
347,india,Nippon India Small Cap Fund - Direct Plan - Growth Plan,0P0000XVFY,Reliance Nippon Life Asset Management Ltd,INF204K01K15,equity,INR,
348,india,Nippon India Small Cap Fund Direct Plan Dividend Payout Option,0P0000XVFZ,Reliance Nippon Life Asset Management Ltd,INF204K01J91,equity,INR,
349,india,Invesco India Infrastructure Fund Direct Pan Dividend Payout Option,0P0000XVH9,Invesco Asset Management (India) Private Ltd,INF205K01MB8,equity,INR,
350,india,Sahara Infrastructure Fund Variable Pricing Option Direct Growth,0P0000XVIK,Sahara Asset Management Co Pvt. Ltd.,INF515L01973,equity,INR,
